Year,Quarter,Month,Day,Average of FILING_DECISION_SORT,DEF_RACE
2020,Qtr 4,December,15,22.22%,White
2020,Qtr 4,December,16,0.00%,Missing/Unknown
2020,Qtr 4,December,16,0.00%,Asian
2020,Qtr 4,December,16,0.00%,Black
2020,Qtr 4,December,16,0.00%,Latino
2020,Qtr 4,December,16,0.00%,White
2020,Qtr 4,December,17,0.00%,Asian
2020,Qtr 4,December,17,0.00%,Black
2020,Qtr 4,December,17,5.56%,Latino
2020,Qtr 4,December,17,12.50%,White
2020,Qtr 4,December,18,0.00%,Asian
2020,Qtr 4,December,18,0.00%,Black
2020,Qtr 4,December,18,5.26%,Latino
2020,Qtr 4,December,18,0.00%,White
2020,Qtr 4,December,19,0.00%,Latino
2020,Qtr 4,December,20,0.00%,White
2020,Qtr 4,December,21,0.00%,Asian
2020,Qtr 4,December,21,0.00%,Black
2020,Qtr 4,December,21,33.33%,Latino
2020,Qtr 4,December,21,0.00%,White
2020,Qtr 4,December,22,0.00%,Asian
2020,Qtr 4,December,22,0.00%,Black
2020,Qtr 4,December,22,0.00%,Latino
2020,Qtr 4,December,22,0.00%,White
2020,Qtr 4,December,23,0.00%,Asian
2020,Qtr 4,December,23,0.00%,Black
2020,Qtr 4,December,23,8.33%,Latino
2020,Qtr 4,December,23,0.00%,White
2020,Qtr 4,December,24,0.00%,Missing/Unknown
2020,Qtr 4,December,24,0.00%,Asian
2020,Qtr 4,December,24,0.00%,Black
2020,Qtr 4,December,24,0.00%,Latino
2020,Qtr 4,December,24,0.00%,White
2020,Qtr 4,December,27,100.00%,Latino
2020,Qtr 4,December,27,0.00%,White
2020,Qtr 4,December,28,0.00%,Black
2020,Qtr 4,December,28,20.00%,Latino
2020,Qtr 4,December,28,0.00%,White
2020,Qtr 4,December,29,33.33%,Asian
2020,Qtr 4,December,29,0.00%,Black
2020,Qtr 4,December,29,13.33%,Latino
2020,Qtr 4,December,29,0.00%,White
2020,Qtr 4,December,30,0.00%,Black
2020,Qtr 4,December,30,0.00%,Latino
2020,Qtr 4,December,30,0.00%,White
2020,Qtr 4,December,31,0.00%,Missing/Unknown
2020,Qtr 4,December,31,0.00%,Asian
2020,Qtr 4,December,31,0.00%,Black
2020,Qtr 4,December,31,0.00%,Latino
2020,Qtr 4,December,31,0.00%,White
2021,Qtr 1,January,1,100.00%,White
2021,Qtr 1,January,3,0.00%,Black
2021,Qtr 1,January,3,0.00%,Latino
2021,Qtr 1,January,4,0.00%,Missing/Unknown
2021,Qtr 1,January,4,0.00%,Asian
2021,Qtr 1,January,4,100.00%,Black
2021,Qtr 1,January,4,0.00%,Latino
2021,Qtr 1,January,4,0.00%,White
2021,Qtr 1,January,5,0.00%,Black
2021,Qtr 1,January,5,16.67%,Latino
2021,Qtr 1,January,5,0.00%,White
2021,Qtr 1,January,6,0.00%,Asian
2021,Qtr 1,January,6,0.00%,Black
2021,Qtr 1,January,6,0.00%,Latino
2021,Qtr 1,January,6,0.00%,White
2021,Qtr 1,January,7,0.00%,Asian
2021,Qtr 1,January,7,33.33%,Black
2021,Qtr 1,January,7,12.50%,Latino
2021,Qtr 1,January,7,20.00%,White
2021,Qtr 1,January,8,0.00%,Asian
2021,Qtr 1,January,8,10.00%,Latino
2021,Qtr 1,January,8,0.00%,White
2021,Qtr 1,January,11,0.00%,Asian
2021,Qtr 1,January,11,0.00%,Black
2021,Qtr 1,January,11,0.00%,Latino
2021,Qtr 1,January,11,0.00%,White
2021,Qtr 1,January,12,0.00%,Asian
2021,Qtr 1,January,12,0.00%,Black
2021,Qtr 1,January,12,25.00%,Latino
2021,Qtr 1,January,12,0.00%,White
2021,Qtr 1,January,13,0.00%,Missing/Unknown
2021,Qtr 1,January,13,0.00%,Black
2021,Qtr 1,January,13,0.00%,Latino
2021,Qtr 1,January,13,0.00%,White
2021,Qtr 1,January,14,0.00%,Asian
2021,Qtr 1,January,14,0.00%,Black
2021,Qtr 1,January,14,0.00%,Latino
2021,Qtr 1,January,14,0.00%,White
2021,Qtr 1,January,15,0.00%,Missing/Unknown
2021,Qtr 1,January,15,0.00%,Asian
2021,Qtr 1,January,15,0.00%,Black
2021,Qtr 1,January,15,9.09%,Latino
2021,Qtr 1,January,15,0.00%,White
2021,Qtr 1,January,17,0.00%,Asian
2021,Qtr 1,January,19,0.00%,Black
2021,Qtr 1,January,19,20.00%,Latino
2021,Qtr 1,January,19,0.00%,White
2021,Qtr 1,January,20,0.00%,Missing/Unknown
2021,Qtr 1,January,20,0.00%,Asian
2021,Qtr 1,January,20,0.00%,Black
2021,Qtr 1,January,20,0.00%,Latino
2021,Qtr 1,January,20,16.67%,White
2021,Qtr 1,January,21,0.00%,Asian
2021,Qtr 1,January,21,0.00%,Black
2021,Qtr 1,January,21,8.33%,Latino
2021,Qtr 1,January,21,0.00%,White
2021,Qtr 1,January,22,0.00%,Asian
2021,Qtr 1,January,22,0.00%,Black
2021,Qtr 1,January,22,9.09%,Latino
2021,Qtr 1,January,22,0.00%,White
2021,Qtr 1,January,25,0.00%,Black
2021,Qtr 1,January,25,0.00%,Latino
2021,Qtr 1,January,25,0.00%,White
2021,Qtr 1,January,26,0.00%,Asian
2021,Qtr 1,January,26,0.00%,Black
2021,Qtr 1,January,26,20.00%,Latino
2021,Qtr 1,January,26,16.67%,White
2021,Qtr 1,January,27,0.00%,Missing/Unknown
2021,Qtr 1,January,27,0.00%,Asian
2021,Qtr 1,January,27,0.00%,Black
2021,Qtr 1,January,27,12.00%,Latino
2021,Qtr 1,January,27,0.00%,White
2021,Qtr 1,January,28,0.00%,Missing/Unknown
2021,Qtr 1,January,28,0.00%,Black
2021,Qtr 1,January,28,0.00%,Latino
2021,Qtr 1,January,28,0.00%,White
2021,Qtr 1,January,29,0.00%,Asian
2021,Qtr 1,January,29,0.00%,Black
2021,Qtr 1,January,29,7.69%,Latino
2021,Qtr 1,January,29,9.09%,White
2021,Qtr 1,February,1,100.00%,Black
2021,Qtr 1,February,1,33.33%,Latino
2021,Qtr 1,February,1,33.33%,White
2021,Qtr 1,February,2,0.00%,Latino
2021,Qtr 1,February,2,0.00%,White
2021,Qtr 1,February,3,0.00%,Asian
2021,Qtr 1,February,3,0.00%,Latino
2021,Qtr 1,February,4,0.00%,Black
2021,Qtr 1,February,4,0.00%,Latino
2021,Qtr 1,February,4,12.50%,White
2021,Qtr 1,February,5,0.00%,Missing/Unknown
2021,Qtr 1,February,5,0.00%,Asian
2021,Qtr 1,February,5,0.00%,Black
2021,Qtr 1,February,5,4.55%,Latino
2021,Qtr 1,February,5,14.29%,White
2021,Qtr 1,February,8,0.00%,Asian
2021,Qtr 1,February,8,0.00%,Black
2021,Qtr 1,February,8,0.00%,Latino
2021,Qtr 1,February,8,0.00%,White
2021,Qtr 1,February,9,0.00%,Asian
2021,Qtr 1,February,9,0.00%,Black
2021,Qtr 1,February,9,0.00%,Latino
2021,Qtr 1,February,9,14.29%,White
2021,Qtr 1,February,10,0.00%,Missing/Unknown
2021,Qtr 1,February,10,0.00%,Latino
2021,Qtr 1,February,10,33.33%,White
2021,Qtr 1,February,11,0.00%,Missing/Unknown
2021,Qtr 1,February,11,0.00%,Asian
2021,Qtr 1,February,11,0.00%,Black
2021,Qtr 1,February,11,15.79%,Latino
2021,Qtr 1,February,11,0.00%,White
2021,Qtr 1,February,12,0.00%,Missing/Unknown
2021,Qtr 1,February,12,25.00%,Asian
2021,Qtr 1,February,12,10.00%,Black
2021,Qtr 1,February,12,6.25%,Latino
2021,Qtr 1,February,12,25.00%,White
2021,Qtr 1,February,16,100.00%,Asian
2021,Qtr 1,February,16,0.00%,Black
2021,Qtr 1,February,16,20.00%,Latino
2021,Qtr 1,February,16,0.00%,White
2021,Qtr 1,February,17,0.00%,Asian
2021,Qtr 1,February,17,0.00%,Black
2021,Qtr 1,February,17,0.00%,Latino
2021,Qtr 1,February,17,25.00%,White
2021,Qtr 1,February,18,0.00%,Asian
2021,Qtr 1,February,18,0.00%,Black
2021,Qtr 1,February,18,0.00%,Latino
2021,Qtr 1,February,18,0.00%,White
2021,Qtr 1,February,19,0.00%,Asian
2021,Qtr 1,February,19,14.29%,Latino
2021,Qtr 1,February,19,0.00%,White
2021,Qtr 1,February,22,0.00%,Black
2021,Qtr 1,February,22,0.00%,Latino
2021,Qtr 1,February,22,33.33%,White
2021,Qtr 1,February,23,33.33%,Latino
2021,Qtr 1,February,23,0.00%,White
2021,Qtr 1,February,24,0.00%,Black
2021,Qtr 1,February,24,16.67%,Latino
2021,Qtr 1,February,24,0.00%,White
2021,Qtr 1,February,25,0.00%,Black
2021,Qtr 1,February,25,0.00%,Latino
2021,Qtr 1,February,25,0.00%,White
2021,Qtr 1,February,26,0.00%,Asian
2021,Qtr 1,February,26,0.00%,Black
2021,Qtr 1,February,26,0.00%,Latino
2021,Qtr 1,February,26,12.50%,White
2021,Qtr 1,March,1,0.00%,Asian
2021,Qtr 1,March,1,0.00%,Black
2021,Qtr 1,March,1,0.00%,Latino
2021,Qtr 1,March,1,0.00%,White
2021,Qtr 1,March,2,0.00%,Asian
2021,Qtr 1,March,2,0.00%,Black
2021,Qtr 1,March,2,0.00%,Latino
2021,Qtr 1,March,2,0.00%,White
2021,Qtr 1,March,3,100.00%,Missing/Unknown
2021,Qtr 1,March,3,0.00%,Asian
2021,Qtr 1,March,3,0.00%,Black
2021,Qtr 1,March,3,0.00%,Latino
2021,Qtr 1,March,3,0.00%,White
2021,Qtr 1,March,4,0.00%,Missing/Unknown
2021,Qtr 1,March,4,11.11%,Latino
2021,Qtr 1,March,4,28.57%,White
2021,Qtr 1,March,5,33.33%,Asian
2021,Qtr 1,March,5,0.00%,Black
2021,Qtr 1,March,5,0.00%,Latino
2021,Qtr 1,March,5,8.33%,White
2021,Qtr 1,March,6,0.00%,Latino
2021,Qtr 1,March,6,0.00%,White
2021,Qtr 1,March,8,0.00%,Asian
2021,Qtr 1,March,8,0.00%,Black
2021,Qtr 1,March,8,0.00%,Latino
2021,Qtr 1,March,8,0.00%,White
2021,Qtr 1,March,9,0.00%,Asian
2021,Qtr 1,March,9,0.00%,Black
2021,Qtr 1,March,9,0.00%,Latino
2021,Qtr 1,March,9,0.00%,White
2021,Qtr 1,March,10,50.00%,Asian
2021,Qtr 1,March,10,0.00%,Latino
2021,Qtr 1,March,10,0.00%,White
2021,Qtr 1,March,11,0.00%,Missing/Unknown
2021,Qtr 1,March,11,0.00%,Latino
2021,Qtr 1,March,11,0.00%,White
2021,Qtr 1,March,12,0.00%,Black
2021,Qtr 1,March,12,0.00%,Latino
2021,Qtr 1,March,12,0.00%,White
2021,Qtr 1,March,14,0.00%,Missing/Unknown
2021,Qtr 1,March,15,100.00%,Black
2021,Qtr 1,March,15,14.29%,Latino
2021,Qtr 1,March,15,20.00%,White
2021,Qtr 1,March,16,0.00%,White
2021,Qtr 1,March,17,0.00%,Black
2021,Qtr 1,March,17,0.00%,Latino
2021,Qtr 1,March,17,0.00%,White
2021,Qtr 1,March,18,0.00%,Missing/Unknown
2021,Qtr 1,March,18,0.00%,Black
2021,Qtr 1,March,18,40.00%,Latino
2021,Qtr 1,March,18,0.00%,White
2021,Qtr 1,March,19,0.00%,Asian
2021,Qtr 1,March,19,0.00%,Black
2021,Qtr 1,March,19,13.33%,Latino
2021,Qtr 1,March,19,0.00%,White
2021,Qtr 1,March,22,0.00%,Asian
2021,Qtr 1,March,22,0.00%,Black
2021,Qtr 1,March,22,0.00%,Latino
2021,Qtr 1,March,22,0.00%,White
2021,Qtr 1,March,23,0.00%,Black
2021,Qtr 1,March,23,0.00%,Latino
2021,Qtr 1,March,23,0.00%,White
2021,Qtr 1,March,24,0.00%,Asian
2021,Qtr 1,March,24,0.00%,Black
2021,Qtr 1,March,24,18.18%,Latino
2021,Qtr 1,March,24,0.00%,White
2021,Qtr 1,March,25,0.00%,Missing/Unknown
2021,Qtr 1,March,25,50.00%,Black
2021,Qtr 1,March,25,28.57%,Latino
2021,Qtr 1,March,25,0.00%,White
2021,Qtr 1,March,26,0.00%,Missing/Unknown
2021,Qtr 1,March,26,0.00%,Asian
2021,Qtr 1,March,26,0.00%,Black
2021,Qtr 1,March,26,0.00%,Latino
2021,Qtr 1,March,26,0.00%,White
2021,Qtr 1,March,29,0.00%,Latino
2021,Qtr 1,March,29,0.00%,White
2021,Qtr 1,March,30,0.00%,Asian
2021,Qtr 1,March,30,0.00%,Black
2021,Qtr 1,March,30,33.33%,Latino
2021,Qtr 1,March,30,0.00%,White
2021,Qtr 1,March,31,0.00%,Black
2021,Qtr 1,March,31,0.00%,Latino
2021,Qtr 1,March,31,25.00%,White
2021,Qtr 2,April,1,0.00%,Asian
2021,Qtr 2,April,1,20.00%,Latino
2021,Qtr 2,April,1,0.00%,White
2021,Qtr 2,April,2,100.00%,Missing/Unknown
2021,Qtr 2,April,2,0.00%,Asian
2021,Qtr 2,April,2,0.00%,Black
2021,Qtr 2,April,2,13.64%,Latino
2021,Qtr 2,April,2,0.00%,White
2021,Qtr 2,April,5,0.00%,Missing/Unknown
2021,Qtr 2,April,5,0.00%,Asian
2021,Qtr 2,April,5,0.00%,Black
2021,Qtr 2,April,5,0.00%,Latino
2021,Qtr 2,April,5,0.00%,White
2021,Qtr 2,April,6,0.00%,Missing/Unknown
2021,Qtr 2,April,6,0.00%,Asian
2021,Qtr 2,April,6,0.00%,Black
2021,Qtr 2,April,6,9.09%,Latino
2021,Qtr 2,April,6,33.33%,White
2021,Qtr 2,April,7,0.00%,Missing/Unknown
2021,Qtr 2,April,7,0.00%,Asian
2021,Qtr 2,April,7,0.00%,Latino
2021,Qtr 2,April,7,0.00%,White
2021,Qtr 2,April,8,0.00%,Asian
2021,Qtr 2,April,8,0.00%,Black
2021,Qtr 2,April,8,11.76%,Latino
2021,Qtr 2,April,8,0.00%,White
2021,Qtr 2,April,9,0.00%,Asian
2021,Qtr 2,April,9,0.00%,Black
2021,Qtr 2,April,9,11.11%,Latino
2021,Qtr 2,April,9,0.00%,White
2021,Qtr 2,April,11,0.00%,Asian
2021,Qtr 2,April,11,0.00%,Black
2021,Qtr 2,April,11,0.00%,Latino
2021,Qtr 2,April,11,0.00%,White
2021,Qtr 2,April,12,0.00%,Asian
2021,Qtr 2,April,12,0.00%,Black
2021,Qtr 2,April,12,9.09%,Latino
2021,Qtr 2,April,12,0.00%,White
2021,Qtr 2,April,13,0.00%,Missing/Unknown
2021,Qtr 2,April,13,0.00%,Asian
2021,Qtr 2,April,13,0.00%,Black
2021,Qtr 2,April,13,0.00%,Latino
2021,Qtr 2,April,13,0.00%,White
2021,Qtr 2,April,14,0.00%,Black
2021,Qtr 2,April,14,0.00%,Latino
2021,Qtr 2,April,14,0.00%,White
2021,Qtr 2,April,15,0.00%,Latino
2021,Qtr 2,April,15,0.00%,White
2021,Qtr 2,April,16,0.00%,Asian
2021,Qtr 2,April,16,33.33%,Black
2021,Qtr 2,April,16,0.00%,Latino
2021,Qtr 2,April,16,0.00%,White
2021,Qtr 2,April,17,0.00%,White
2021,Qtr 2,April,19,0.00%,Asian
2021,Qtr 2,April,19,0.00%,Black
2021,Qtr 2,April,19,0.00%,Latino
2021,Qtr 2,April,19,0.00%,White
2021,Qtr 2,April,20,0.00%,Missing/Unknown
2021,Qtr 2,April,20,0.00%,Asian
2021,Qtr 2,April,20,0.00%,Black
2021,Qtr 2,April,20,13.33%,Latino
2021,Qtr 2,April,20,0.00%,White
2021,Qtr 2,April,21,0.00%,Missing/Unknown
2021,Qtr 2,April,21,0.00%,Asian
2021,Qtr 2,April,21,0.00%,Black
2021,Qtr 2,April,21,8.33%,Latino
